contentType,content,title,visibility,id,tripId,stayId,user_id
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""JFK"", ""destination"": ""Abu Dhabi"", ""desCountry"": ""UAE"", ""desRegion"": ""Asia"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Etihad"", ""description"": ""NYU Abu Dhabi Lab Trip"", ""startDate"": ""2012-04-20"", ""endDate"": ""2012-04-29"", ""title"": ""Abu Dhabi"", ""carrierIATA"": ""EY"", ""carrierICAO"": ""ETD""}",Abu Dhabi,public,f40ad5f9-dfea-4123-81ab-1947c752bc32,7c0b2f73-5fc6-4b7d-9131-03637d46d47a,0b40a513-37e1-43ea-aea4-b3ac77444ff7,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Charlotte"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""CLT"", ""destination"": ""Rio"", ""desCountry"": ""Brazil"", ""desRegion"": ""South America"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""US Airways"", ""description"": ""Rio. Early days of Airbnb"", ""startDate"": ""2013-01-14"", ""endDate"": ""2013-01-23"", ""title"": ""Brazil"", ""carrierIATA"": ""US"", ""carrierICAO"": ""AWE"", ""note"": ""Merged with American Airlines.""}",Brazil,public,028884b9-7b7d-4389-8eff-c1904361ea38,c8e4b2fb-96dc-4ac4-aa5b-43eca085e2de,ae4067ea-29ad-4eda-bc85-b904c1623f14,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Philadephia"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""PHL"", ""destination"": ""Tel Aviv"", ""desCountry"": ""Israel"", ""desRegion"": ""Asia"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""US Airways"", ""description"": ""Itamar's Wedding"", ""startDate"": ""2013-05-22"", ""endDate"": ""2013-05-29"", ""title"": ""Israel"", ""carrierIATA"": ""US"", ""carrierICAO"": ""AWE"", ""note"": ""Merged with American Airlines.""}",Israel,public,b7636050-e876-44ac-ba4e-a7b02225ec7f,3139c62f-3109-4c93-93c1-2a876d301606,78b99d1c-37fe-4540-bd17-5a5d69661468,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Newark"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""EWR"", ""destination"": ""Buenos Aires"", ""desCountry"": ""Argentina"", ""desRegion"": ""South America"", ""desTravelCode"": ""EZE"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""United"", ""description"": ""Buenos Aires, Bariloche, Colonia, Montevideo"", ""startDate"": ""2013-07-14"", ""endDate"": ""2013-07-31"", ""title"": ""Argentina + Uruguay"", ""carrierIATA"": ""UA"", ""carrierICAO"": ""UAL""}",Argentina + Uruguay,public,38c2fb56-77e9-4ce1-bab5-840cf09401a7,7c861e63-9b38-49a5-b89c-3a8fe0fd1869,f8b1adea-b8cd-41d8-ad7e-1011178da6e4,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Buenos Aires"", ""oriCountry"": ""Argentina"", ""oriTravelCode"": ""BUE"", ""destination"": ""Bariloche"", ""desCountry"": ""Argentina"", ""desRegion"": ""South America"", ""desTravelCode"": ""BRC"", ""transportation"": ""\ud83d\ude8c"", ""carrier"": """", ""description"": ""Buenos Aires, Bariloche, Colonia, Montevideo"", ""startDate"": ""2013-07-21"", ""endDate"": ""2013-07-27"", ""title"": ""Argentina + Uruguay""}",Argentina + Uruguay,public,670ebc93-d19f-4419-8469-f065b32b408f,7c861e63-9b38-49a5-b89c-3a8fe0fd1869,f51925ff-4ead-4740-997e-d397f2a086d6,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Buenos Aires"", ""oriCountry"": ""Argentina"", ""oriTravelCode"": ""BUE"", ""destination"": ""Colonia"", ""desCountry"": ""Uruguay"", ""desRegion"": ""South America"", ""desTravelCode"": ""COL"", ""transportation"": ""\ud83d\udee5\ufe0f"", ""carrier"": """", ""description"": ""Buenos Aires, Bariloche, Colonia, Montevideo"", ""startDate"": ""2013-07-28"", ""endDate"": ""2013-07-28"", ""title"": ""Argentina + Uruguay""}",Argentina + Uruguay,public,b21f0353-058b-4a83-ace9-199a45ebad60,7c861e63-9b38-49a5-b89c-3a8fe0fd1869,0c299452-fa8d-4728-821d-8e16d416c3b1,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Colonia"", ""oriCountry"": ""Uruguay"", ""oriTravelCode"": ""COL"", ""destination"": ""Montevideo"", ""desCountry"": ""Uruguay"", ""desRegion"": ""South America"", ""desTravelCode"": """", ""transportation"": ""\ud83d\udee5\ufe0f"", ""carrier"": """", ""description"": ""Buenos Aires, Bariloche, Colonia, Montevideo"", ""startDate"": ""2013-07-29"", ""endDate"": ""2013-07-29"", ""title"": ""Argentina + Uruguay""}",Argentina + Uruguay,public,68230476-9618-47f2-b303-21cb74d1ac4a,7c861e63-9b38-49a5-b89c-3a8fe0fd1869,37cba9ba-32a1-43eb-bf47-185db77b3c5d,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Montevideo"", ""oriCountry"": ""Uruguay"", ""oriTravelCode"": """", ""destination"": ""Buenos Aires"", ""desCountry"": ""Argentina"", ""desRegion"": ""South America"", ""desTravelCode"": """", ""transportation"": ""\ud83d\udee5\ufe0f"", ""carrier"": """", ""description"": ""Buenos Aires, Bariloche, Colonia, Montevideo"", ""startDate"": ""2013-07-30"", ""endDate"": ""2013-07-31"", ""title"": ""Argentina + Uruguay""}",Argentina + Uruguay,public,6a46369f-3972-4a27-9396-5b21adb13aad,7c861e63-9b38-49a5-b89c-3a8fe0fd1869,092019da-f487-4a58-a608-99201dec6d77,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""NY"", ""oriTravelCode"": """", ""destination"": ""Toronto"", ""desCountry"": ""Canada"", ""desRegion"": ""North America"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""US Airways"", ""description"": ""Davien's Birthday"", ""startDate"": ""2013-09-20"", ""endDate"": ""2013-09-22"", ""title"": ""Toronto"", ""carrierIATA"": ""US"", ""carrierICAO"": ""AWE"", ""note"": ""Merged with American Airlines.""}",Toronto,public,158aabf2-4ec9-4fac-b7d5-b05b0f1472cf,a84c59d2-5d29-4e00-8fc8-a2183068e9ae,193509ea-ce23-4323-b717-78a3338ae5af,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""NYP"", ""destination"": ""Montreal"", ""desCountry"": ""Canada"", ""desRegion"": ""North America"", ""desTravelCode"": """", ""transportation"": ""\ud83d\ude82"", ""carrier"": """", ""description"": ""Amtrak"", ""startDate"": ""2013-10-19"", ""endDate"": ""2013-10-21"", ""title"": ""Montreal""}",Montreal,public,4d67b88a-7bd9-403d-8be9-7e660baf4c3f,6c967c9c-6a86-4e57-b918-bf025ea21039,a287e0c0-7246-4146-95af-918600344770,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Charlotte"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""CLT"", ""destination"": ""Rio de Janeiro"", ""desCountry"": ""Brazil"", ""desRegion"": ""South America"", ""desTravelCode"": ""GIG"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""US Airways"", ""description"": ""A month in Brazil with Lucas' family"", ""startDate"": ""2013-12-25"", ""endDate"": ""2014-01-18"", ""title"": ""Brazil"", ""carrierIATA"": ""US"", ""carrierICAO"": ""AWE"", ""note"": ""Merged with American Airlines.""}",Brazil,public,202c7682-13b1-4ed1-834d-03d3c5385206,275fd9df-3e69-40a6-b877-bc914346c1da,1b797be6-5600-487b-b3f1-3a641041ff58,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Rio de Janeiro"", ""oriCountry"": ""Brazil"", ""oriTravelCode"": ""SDU"", ""destination"": ""S\u00e3o Paulo"", ""desCountry"": ""Brazil"", ""desRegion"": ""South America"", ""desTravelCode"": ""CGH"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Avianca"", ""description"": ""A month in Brazil with Lucas' family"", ""startDate"": ""2014-01-18"", ""endDate"": ""2014-01-22"", ""title"": ""Brazil"", ""carrierIATA"": ""AV"", ""carrierICAO"": ""AVA""}",Brazil,public,b178eead-9323-4ac9-983f-c9d346a6f607,275fd9df-3e69-40a6-b877-bc914346c1da,ed042cda-05ab-41bc-b2ca-91990db57d05,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""S\u00e3o Paulo"", ""oriCountry"": ""Brazil"", ""oriTravelCode"": ""CGH"", ""destination"": ""Foz do Igua\u00e7u"", ""desCountry"": ""Brazil"", ""desRegion"": ""South America"", ""desTravelCode"": ""IGU"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Gol"", ""description"": ""A month in Brazil with Lucas' family"", ""startDate"": ""2014-01-23"", ""endDate"": ""2010-07-25"", ""title"": ""Brazil"", ""carrierIATA"": ""G3"", ""carrierICAO"": ""GLO""}",Brazil,public,b85fa150-2ed7-4332-bd03-bba6b7b65315,275fd9df-3e69-40a6-b877-bc914346c1da,58e60a87-e7d0-4baf-aed4-45543545756d,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Foz do Igua\u00e7u"", ""oriCountry"": ""Brazil"", ""oriTravelCode"": ""IGU"", ""destination"": ""S\u00e3o Paulo"", ""desCountry"": ""Brazil"", ""desRegion"": ""South America"", ""desTravelCode"": ""CGH"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Gol"", ""description"": ""A month in Brazil with Lucas' family"", ""startDate"": ""2014-01-26"", ""endDate"": ""2014-01-27"", ""title"": ""Brazil"", ""carrierIATA"": ""G3"", ""carrierICAO"": ""GLO""}",Brazil,public,3cc5fb1c-3295-4261-b361-dd334a764733,275fd9df-3e69-40a6-b877-bc914346c1da,b4591f3d-32d4-4a6c-8919-a745175243ca,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Newark"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""EWR"", ""destination"": ""Zurich"", ""desCountry"": ""Switzerland"", ""desRegion"": ""Europe"", ""desTravelCode"": ""ZRH"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""United"", ""description"": ""Lindau Meeting of Nobel Laureates"", ""startDate"": ""2014-06-27"", ""endDate"": ""2014-07-05"", ""title"": ""Lindau"", ""carrierIATA"": ""UA"", ""carrierICAO"": ""UAL""}",Lindau,public,dc0d30f2-4885-4f4a-98a2-061ed9fb286c,716d83f7-ab43-4017-b2b5-71cd9e23e3f6,10ec58e4-c41d-4dab-a105-453830d2ae3b,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Newark"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""EWR"", ""destination"": ""Paris"", ""desCountry"": ""France"", ""desRegion"": ""Europe"", ""desTravelCode"": ""CDG"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Icelandair"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-07-21"", ""endDate"": ""2015-06-30"", ""title"": ""Paris"", ""carrierIATA"": ""FI"", ""carrierICAO"": ""ICE""}",Paris,public,fc80f43c-a25b-4cfb-bd09-fc887691a46d,00e39cd8-3878-4cd6-9074-f04a360dd802,8bf9eac3-b008-41b6-8813-0c4946dbfbda,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Berlin"", ""desCountry"": ""Germany"", ""desTravelCode"": ""BER"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": """", ""description"": ""Research Fellowship"", ""startDate"": ""2014-08-13"", ""endDate"": ""2015-08-17"", ""title"": ""Paris"", ""desRegion"": ""Europe""}",Paris,public,f6d5e321-7bb6-429c-97cd-91f2ebbeb85d,00e39cd8-3878-4cd6-9074-f04a360dd802,9570cff8-5e3c-43d2-a880-83d9daf38fba,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Amsterdam"", ""desCountry"": ""The Netherlands"", ""desTravelCode"": ""AMS"", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""Thalys"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-08-25"", ""endDate"": ""2015-07-29"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2H"", ""carrierABBR"": ""THALYS""}",Paris,public,d5f84aa3-383d-42cc-9b4d-02885fdd3aa6,00e39cd8-3878-4cd6-9074-f04a360dd802,44b40a6c-e35d-486b-8fea-afdf1d645fc2,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Toulouse"", ""desCountry"": ""France"", ""desTravelCode"": ""TOU"", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""SNCF"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-09-01"", ""endDate"": ""2014-09-04"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2C"", ""carrierABBR"": ""SNCF""}",Paris,public,23485ae6-7ca2-4923-85ea-d0c73329ee75,00e39cd8-3878-4cd6-9074-f04a360dd802,fa435ec5-ef80-499d-8c14-fcb7b2c2902d,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Toulouse"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Montpellier"", ""desCountry"": ""France"", ""desTravelCode"": """", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""SNCF"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-09-05"", ""endDate"": ""2014-09-06"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2C"", ""carrierABBR"": ""SNCF""}",Paris,public,c5a0d11a-4d45-468c-982f-137e19795737,00e39cd8-3878-4cd6-9074-f04a360dd802,b9e3ea6e-6454-484b-bce4-5085a3c3da56,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Belfast"", ""desCountry"": ""Northern Ireland"", ""desTravelCode"": ""BEL"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": """", ""description"": ""Research Fellowship"", ""startDate"": ""2014-10-03"", ""endDate"": ""2014-10-04"", ""title"": ""Paris"", ""desRegion"": ""Europe""}",Paris,public,313251ac-202f-4254-9ea1-265047c2caf6,00e39cd8-3878-4cd6-9074-f04a360dd802,a008aa0a-573e-4c34-be5d-259488d7a777,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Lyon"", ""desCountry"": ""France"", ""desTravelCode"": """", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""SNCF"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-10-17"", ""endDate"": ""2014-10-18"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2C"", ""carrierABBR"": ""SNCF""}",Paris,public,d64eb0e2-d661-4d30-8bb8-e300ddb793a1,00e39cd8-3878-4cd6-9074-f04a360dd802,6c44a700-b93f-4d15-bbc0-765f66437eff,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""New York"", ""desCountry"": ""USA"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": """", ""description"": ""Research Fellowship"", ""startDate"": ""2014-11-20"", ""endDate"": ""2014-11-24"", ""title"": ""Paris"", ""desRegion"": ""Europe""}",Paris,public,e2072f65-41e1-4d00-adbf-771531e34263,00e39cd8-3878-4cd6-9074-f04a360dd802,cc28b326-7a7d-4c50-8bd5-1265d0733961,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""JFK"", ""destination"": ""Charlotte"", ""desCountry"": ""USA"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Jetblue"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-11-20"", ""endDate"": ""2014-10-28"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""B6"", ""carrierICAO"": ""JBU""}",Paris,public,1c600dde-f9af-4abb-81b0-aafcfcc22635,00e39cd8-3878-4cd6-9074-f04a360dd802,19f6d2a2-aa10-430f-a9a4-db864cdb1d9a,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Charlotte"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""CLT"", ""destination"": ""Paris"", ""desCountry"": ""France"", ""desTravelCode"": ""CDG"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""US Airways"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-10-29"", ""endDate"": """", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""US"", ""carrierICAO"": ""AWE"", ""note"": ""Merged with American Airlines.""}",Paris,public,96757d6e-c4ef-4c9c-a4c9-c8a8a688f2e3,00e39cd8-3878-4cd6-9074-f04a360dd802,82546f95-f185-482d-a4c3-45f6e1b3d269,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Vienna"", ""desCountry"": ""Austria"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Austrian"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-12-23"", ""endDate"": ""2014-12-26"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""OS"", ""carrierICAO"": ""AUA""}",Paris,public,c3fe7a98-8b6c-4b7a-a48b-a0a8186b89d8,00e39cd8-3878-4cd6-9074-f04a360dd802,249b487d-87db-4102-aba5-085ed207c7f5,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Vienna"", ""oriCountry"": ""Austria"", ""oriTravelCode"": ""VIE"", ""destination"": ""Zurich"", ""desCountry"": ""Switzerland"", ""desTravelCode"": ""ZRH"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""SWISS"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-12-27"", ""endDate"": ""2014-12-27"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""LX"", ""carrierICAO"": ""SWR""}",Paris,public,98854079-d2e3-4227-9f1a-8808dc54be68,00e39cd8-3878-4cd6-9074-f04a360dd802,146b8936-7bb9-4434-b1ce-7b4b91945c3b,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Zurich"", ""oriCountry"": ""Switzerland"", ""oriTravelCode"": ""ZRH"", ""destination"": ""Barcelona"", ""desCountry"": ""Spain"", ""desTravelCode"": ""BCN"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""SWISS"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-12-27"", ""endDate"": ""2014-12-29"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""LX"", ""carrierICAO"": ""SWR""}",Paris,public,9f30818f-5c72-498a-b255-dd3aabb2696a,00e39cd8-3878-4cd6-9074-f04a360dd802,2172a756-82a9-4004-a013-38f921a69359,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Barcelona"", ""oriCountry"": ""Spain"", ""oriTravelCode"": ""BCN"", ""destination"": ""Paris"", ""desCountry"": ""France"", ""desTravelCode"": ""ORY"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Vueling"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-12-30"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""VY"", ""carrierICAO"": ""VLG""}",Paris,public,9ad4769c-2fa3-4f7a-89b0-18d0d2436c03,00e39cd8-3878-4cd6-9074-f04a360dd802,560888d3-0588-4f79-aa7b-66c9d4a4869b,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""New York"", ""desCountry"": ""USA"", ""desTravelCode"": ""JFK"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Air France"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-01-17"", ""endDate"": ""2015-01-31"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""AF"", ""carrierICAO"": ""AFR""}",Paris,public,404a7b86-c685-49a6-ae2f-d630fa601286,00e39cd8-3878-4cd6-9074-f04a360dd802,a88e04a4-6b51-49be-8269-06d310408db4,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""LGA"", ""destination"": ""Charlotte"", ""desCountry"": ""USA"", ""desTravelCode"": ""CLT"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""US Airways"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-01-24"", ""endDate"": ""2015-01-27"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""US"", ""carrierICAO"": ""AWE"", ""note"": ""Merged with American Airlines.""}",Paris,public,dded502f-031a-4ae6-b448-52fa8cd58cd5,00e39cd8-3878-4cd6-9074-f04a360dd802,a4535e54-1e3b-4892-95a8-dc4f47d8d34e,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Zurich"", ""oriCountry"": ""Switzerland"", ""oriTravelCode"": ""ZRH"", ""destination"": ""Barcelona"", ""desCountry"": ""Spain"", ""desTravelCode"": ""BCN"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""SWISS"", ""description"": ""Research Fellowship"", ""startDate"": ""2014-12-27"", ""endDate"": ""2014-12-29"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""LX"", ""carrierICAO"": ""SWR""}",Paris,public,838e97ee-159e-48c1-8a25-5b3c991c50dc,00e39cd8-3878-4cd6-9074-f04a360dd802,9db920c8-0bfe-4803-96ef-b22ad7e0c85b,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Bordeaux"", ""desCountry"": ""France"", ""desTravelCode"": """", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""SNCF"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-02-28"", ""endDate"": ""2015-03-01"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2C"", ""carrierABBR"": ""SNCF""}",Paris,public,3d228a3a-1cc4-4280-bd8d-13dc7643a7b9,00e39cd8-3878-4cd6-9074-f04a360dd802,50fabea2-3410-4986-8adb-73f069f56a5c,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Abu Dhabi"", ""desCountry"": ""UAE"", ""desTravelCode"": ""AUH"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Etihad"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-03-03"", ""endDate"": ""2015-03-10"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""EY"", ""carrierICAO"": ""ETD""}",Paris,public,73cbb8c3-9377-4895-bdbc-5eabfb955b0b,00e39cd8-3878-4cd6-9074-f04a360dd802,47e754bb-99d6-44f6-b2aa-3b5483587a3b,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": """", ""destination"": ""Bruxelles"", ""desCountry"": ""Belgium"", ""desTravelCode"": """", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""Thalys"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-03-30"", ""endDate"": ""2015-03-31"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2H"", ""carrierABBR"": ""THALYS""}",Paris,public,e9168f54-1a2a-44a3-96cf-f26194244f43,00e39cd8-3878-4cd6-9074-f04a360dd802,961c741d-dcfc-4247-9404-4b3558989221,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Bruxelles"", ""oriCountry"": ""Belgium"", ""oriTravelCode"": """", ""destination"": ""Amsterdam"", ""desCountry"": ""Netherlands"", ""desTravelCode"": ""AMS"", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""Thalys"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-03-31"", ""endDate"": ""2015-04-01"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2H"", ""carrierABBR"": ""THALYS""}",Paris,public,a677f38a-d62e-4aa0-8833-aa17498ad284,00e39cd8-3878-4cd6-9074-f04a360dd802,659fc09f-3861-4c13-a772-b7a96ef920af,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Amsterdam"", ""oriCountry"": ""Netherlands"", ""oriTravelCode"": """", ""destination"": ""Paris"", ""desCountry"": ""France"", ""desTravelCode"": ""PAR"", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""Thalys"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-04-01"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2H"", ""carrierABBR"": ""THALYS""}",Paris,public,fc2a7d54-fa80-47f6-8104-7f7be739a49d,00e39cd8-3878-4cd6-9074-f04a360dd802,e815865a-18cb-4cb9-a897-f6d259065030,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": """", ""destination"": ""Reims"", ""desCountry"": ""France"", ""desTravelCode"": """", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""SNCF"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-04-03"", ""endDate"": ""2015-04-04"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""2C"", ""carrierABBR"": ""SNCF""}",Paris,public,75e4896b-094d-4bd5-92b0-b2a81b6554bb,00e39cd8-3878-4cd6-9074-f04a360dd802,e348056f-cbcf-4c55-9161-e60594013b54,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
